dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,53.148,32,15,1.0
instancias-tsplib,52,1326,TABU_A,8580.0,7542,0.13762927605409706,110.538,34,15,0.2
instancias-tsplib,52,1326,TABU_S,8127.0,7542,0.07756563245823389,26.9657,34,15,0.2
instancias-tsplib,52,1326,TABU_A,8542.0,7542,0.13259082471492972,236.468,34,15,0.5
instancias-tsplib,52,1326,TABU_S,7926.0,7542,0.05091487669053302,35.4059,34,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,427.217,34,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,57.8771,34,15,1.0
instancias-tsplib,52,1326,TABU_A,8654.0,7542,0.14744099708300185,98.4797,36,15,0.2
instancias-tsplib,52,1326,TABU_S,8200.0,7542,0.08724476266242376,24.3212,36,15,0.2
instancias-tsplib,52,1326,TABU_A,8557.0,7542,0.13457968708565368,241.189,36,15,0.5
instancias-tsplib,52,1326,TABU_S,7921.0,7542,0.05025192256695837,48.1397,36,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,469.388,36,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,56.1009,36,15,1.0
instancias-tsplib,52,1326,TABU_A,8640.0,7542,0.14558472553699284,105.362,38,15,0.2
instancias-tsplib,52,1326,TABU_S,8513.0,7542,0.12874569079819675,24.6666,38,15,0.2
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,230.139,38,15,0.5
instancias-tsplib,52,1326,TABU_S,7877.0,7542,0.04441792627950146,34.078,38,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,451.903,38,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,61.3686,38,15,1.0
instancias-tsplib,52,1326,TABU_A,8510.0,7542,0.12834791832405198,113.155,40,15,0.2
instancias-tsplib,52,1326,TABU_S,8200.0,7542,0.08724476266242376,27.0906,40,15,0.2
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,234.126,40,15,0.5
instancias-tsplib,52,1326,TABU_S,7987.0,7542,0.05900291699814373,37.4258,40,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,461.556,40,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,60.9878,40,15,1.0
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,116.143,42,15,0.2
instancias-tsplib,52,1326,TABU_S,8481.0,7542,0.12450278440731902,30.3821,42,15,0.2
instancias-tsplib,52,1326,TABU_A,8514.0,7542,0.1288782816229117,229.266,42,15,0.5
instancias-tsplib,52,1326,TABU_S,7996.0,7542,0.060196234420578094,36.1563,42,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,460.704,42,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,55.9932,42,15,1.0
instancias-tsplib,52,1326,TABU_A,8626.0,7542,0.14372845399098383,102.605,44,15,0.2
instancias-tsplib,52,1326,TABU_S,8210.0,7542,0.08857067090957306,24.5959,44,15,0.2
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,230.084,44,15,0.5
instancias-tsplib,52,1326,TABU_S,7909.0,7542,0.04866083267037921,36.8703,44,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,521.802,44,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,56.9567,44,15,1.0
instancias-tsplib,52,1326,TABU_A,8684.0,7542,0.15141872182444974,99.988,46,15,0.2
instancias-tsplib,52,1326,TABU_S,8144.0,7542,0.0798196764783877,23.6789,46,15,0.2
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,213.304,46,15,0.5
instancias-tsplib,52,1326,TABU_S,7913.0,7542,0.049191195969238925,34.1144,46,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,419.878,46,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,54.4788,46,15,1.0
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,95.1802,48,15,0.2
instancias-tsplib,52,1326,TABU_S,8361.0,7542,0.10859188544152745,22.6317,48,15,0.2
instancias-tsplib,52,1326,TABU_A,8492.0,7542,0.12596128347918323,218.744,48,15,0.5
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,34.6746,48,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,440.227,48,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,52.1043,48,15,1.0
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,101.861,50,15,0.2
instancias-tsplib,52,1326,TABU_S,8251.0,7542,0.09400689472288518,24.7461,50,15,0.2
instancias-tsplib,52,1326,TABU_A,8745.0,7542,0.15950676213206047,231.68,50,15,0.5
instancias-tsplib,52,1326,TABU_S,8113.0,7542,0.07570936091222487,35.5215,50,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,413.371,50,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,53.3578,50,15,1.0
instancias-tsplib,52,1326,TABU_A,8684.0,7542,0.15141872182444974,107.549,52,15,0.2
instancias-tsplib,52,1326,TABU_S,8266.0,7542,0.09599575709360912,24.9576,52,15,0.2
instancias-tsplib,52,1326,TABU_A,8492.0,7542,0.12596128347918323,229.06,52,15,0.5
instancias-tsplib,52,1326,TABU_S,7899.0,7542,0.04733492442322991,35.3706,52,15,0.5
instancias-tsplib,52,1326,TABU_A,8456.0,7542,0.12118801378944577,421.787,52,15,1.0
instancias-tsplib,52,1326,TABU_S,7842.0,7542,0.03977724741447892,52.4248,52,15,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.4522,0,15,0.2
instancias-tsplib,14,91,TABU_S,3834.0,3323,0.15377670779416192,1.16735,0,15,0.2
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,5.02231,0,15,0.5
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.52846,0,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.63247,0,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.9367,0,15,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.28611,1,15,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.10592,1,15,0.2
instancias-tsplib,14,91,TABU_A,3336.0,3323,0.003912127595546194,4.17363,1,15,0.5
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.4348,1,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.25702,1,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.12071,1,15,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.42004,2,15,0.2
instancias-tsplib,14,91,TABU_S,3721.0,3323,0.11977129100210653,1.31228,2,15,0.2
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,4.12285,2,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.52791,2,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.27486,2,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.11309,2,15,1.0
instancias-tsplib,14,91,TABU_A,3759.0,3323,0.13120674089678003,2.35708,3,15,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.1952,3,15,0.2
instancias-tsplib,14,91,TABU_A,3648.0,3323,0.09780318988865483,4.17433,3,15,0.5
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.52213,3,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.19283,3,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.05871,3,15,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.2343,4,15,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.18122,4,15,0.2
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,3.95199,4,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.47915,4,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.8025,4,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.16543,4,15,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.08414,5,15,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.1456,5,15,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.8251,5,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.53373,5,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.96449,5,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.12936,5,15,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.18633,6,15,0.2
instancias-tsplib,14,91,TABU_S,3881.0,3323,0.1679205537165212,1.20402,6,15,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.96426,6,15,0.5
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.56183,6,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.67978,6,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.19412,6,15,1.0
instancias-tsplib,14,91,TABU_A,3866.0,3323,0.16340656033704484,2.43111,7,15,0.2
instancias-tsplib,14,91,TABU_S,3814.0,3323,0.14775804995486005,1.14805,7,15,0.2
instancias-tsplib,14,91,TABU_A,3690.0,3323,0.11044237135118869,4.09911,7,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.58986,7,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.0977,7,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.23797,7,15,1.0
instancias-tsplib,14,91,TABU_A,3958.0,3323,0.1910923863978333,2.18099,8,15,0.2
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.15804,8,15,0.2
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,3.88898,8,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.54418,8,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.19951,8,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.42359,8,15,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,2.23672,9,15,0.2
instancias-tsplib,14,91,TABU_S,3770.0,3323,0.13451700270839603,1.24708,9,15,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,4.20069,9,15,0.5
instancias-tsplib,14,91,TABU_S,3727.0,3323,0.12157688835389709,1.69806,9,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.30697,9,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.39942,9,15,1.0
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,2.35754,10,15,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.2754,10,15,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,4.08132,10,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.58631,10,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.03988,10,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.35959,10,15,1.0
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,2.5729,11,15,0.2
instancias-tsplib,14,91,TABU_S,3681.0,3323,0.10773397532350286,1.38163,11,15,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.57331,11,15,0.5
instancias-tsplib,14,91,TABU_S,3439.0,3323,0.03490821546795065,1.80986,11,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.0537,11,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.35243,11,15,1.0
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,2.90148,12,15,0.2
instancias-tsplib,14,91,TABU_S,3838.0,3323,0.15498043936202227,2.00569,12,15,0.2
instancias-tsplib,14,91,TABU_A,3617.0,3323,0.08847427023773699,6.26258,12,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.43437,12,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.7637,12,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.21616,12,15,1.0
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,2.92373,13,15,0.2
instancias-tsplib,14,91,TABU_S,3779.0,3323,0.13722539873608186,1.58733,13,15,0.2
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,6.29685,13,15,0.5
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,2.11734,13,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.95341,13,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,4.44929,13,15,1.0
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,3.47053,14,15,0.2
instancias-tsplib,14,91,TABU_S,3572.0,3323,0.07493229009930785,2.12025,14,15,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,7.07721,14,15,0.5
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.39878,14,15,0.5
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.7242,14,15,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.19211,14,15,1.0
