dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.65614,3,5,0.59
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.57957,3,5,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.57002,3,5,0.61
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.56416,3,5,0.62
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.54836,3,5,0.63
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.59174,3,5,0.64
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.68057,3,5,0.65
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.5962,3,5,0.66
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.68295,3,5,0.67
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.67291,3,5,0.68
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.7029,3,5,0.69
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.7517,3,5,0.7
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.7718,3,5,0.71
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.84722,3,5,0.72
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.76069,3,5,0.73
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.95339,3,5,0.74
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.76543,3,5,0.75
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.89124,3,5,0.76
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.86589,3,5,0.77
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.90052,3,5,0.78
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.94153,3,5,0.79
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.858,3,5,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.95922,3,5,0.81
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.94701,3,5,0.82
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.98084,3,5,0.83
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.00594,3,5,0.84
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.22418,3,5,0.85
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.27041,3,5,0.86
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.09319,3,5,0.87
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.03377,3,5,0.88
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.22644,3,5,0.89
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.18746,3,5,0.9
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.12243,3,5,0.91
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.34275,3,5,0.92
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.21138,3,5,0.93
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.27286,3,5,0.94
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.19794,3,5,0.95
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.17024,3,5,0.96
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.33308,3,5,0.97
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.2706,3,5,0.98
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.39812,3,5,0.99
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.37097,3,5,1.0
