dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.3821,4,22,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.96311,4,22,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.76229,4,22,1.0
instancias-tsplib,14,91,TABU_A,3736.0,3323,0.12428528438158291,2.59932,4,20,0.2
instancias-tsplib,14,91,TABU_S,3442.0,3323,0.03581101414384592,1.33885,4,20,0.2
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,3.96041,4,20,0.4
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.60925,4,20,0.4
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,5.3112,4,20,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.91769,4,20,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.65459,4,20,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.10836,4,20,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.13903,4,20,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.46371,4,20,1.0
instancias-tsplib,14,91,TABU_A,3886.0,3323,0.16942521817634668,2.28471,4,18,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.21223,4,18,0.2
instancias-tsplib,14,91,TABU_A,3404.0,3323,0.024375564249172435,3.56134,4,18,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.42205,4,18,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,4.77415,4,18,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.66336,4,18,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.02512,4,18,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.96802,4,18,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.4709,4,18,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.26848,4,18,1.0
instancias-tsplib,14,91,TABU_A,4043.0,3323,0.21667168221486607,2.0844,4,16,0.2
instancias-tsplib,14,91,TABU_S,3727.0,3323,0.12157688835389709,1.08426,4,16,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,3.18404,4,16,0.4
instancias-tsplib,14,91,TABU_S,3599.0,3323,0.08305747818236534,1.28832,4,16,0.4
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,4.29838,4,16,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.55622,4,16,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.40595,4,16,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.77032,4,16,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.45249,4,16,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.01852,4,16,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.8323,4,14,0.2
instancias-tsplib,14,91,TABU_S,3745.0,3323,0.12699368040926873,0.947717,4,14,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.72004,4,14,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.14395,4,14,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.81397,4,14,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.352,4,14,0.6
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.65701,4,14,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.47888,4,14,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.79326,4,14,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.7846,4,14,1.0
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.56763,4,12,0.2
instancias-tsplib,14,91,TABU_S,3791.0,3323,0.14083659343966295,0.816104,4,12,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.3971,4,12,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,0.971641,4,12,0.4
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,3.20351,4,12,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.13753,4,12,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.00855,4,12,0.8
instancias-tsplib,14,91,TABU_S,3323.0,3323,0.0,1.27957,4,12,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.89494,4,12,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.49361,4,12,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.3171,4,10,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,0.68851,4,10,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.96527,4,10,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.826499,4,10,0.4
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,2.75087,4,10,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,0.967752,4,10,0.6
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.35,4,10,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.08503,4,10,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.17539,4,10,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.23817,4,10,1.0
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,1.0592,4,8,0.2
instancias-tsplib,14,91,TABU_S,3686.0,3323,0.10923863978332832,0.556192,4,8,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.60295,4,8,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,0.666231,4,8,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.1259,4,8,0.6
instancias-tsplib,14,91,TABU_S,3323.0,3323,0.0,0.769803,4,8,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.72005,4,8,0.8
instancias-tsplib,14,91,TABU_S,3323.0,3323,0.0,0.853433,4,8,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.25284,4,8,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.00111,4,8,1.0
instancias-tsplib,14,91,TABU_A,3951.0,3323,0.18898585615407765,0.790904,4,6,0.2
instancias-tsplib,14,91,TABU_S,3643.0,3323,0.09629852542882937,0.427392,4,6,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.2306,4,6,0.4
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,0.498013,4,6,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.65579,4,6,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.602194,4,6,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.08576,4,6,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.641258,4,6,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.53533,4,6,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.768001,4,6,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.554148,4,4,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,0.300831,4,4,0.2
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.827109,4,4,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.343354,4,4,0.4
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.11549,4,4,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,0.403718,4,4,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.40258,4,4,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.435382,4,4,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.68413,4,4,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.518927,4,4,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.306181,4,2,0.2
instancias-tsplib,14,91,TABU_S,3966.0,3323,0.193499849533554,0.161907,4,2,0.2
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.444697,4,2,0.4
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,0.188107,4,2,0.4
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.588185,4,2,0.6
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.216163,4,2,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.726107,4,2,0.8
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,0.233464,4,2,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.879557,4,2,1.0
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.270188,4,2,1.0
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.83114,3,30,0.2
instancias-tsplib,14,91,TABU_S,3834.0,3323,0.15377670779416192,1.93096,3,30,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.80403,3,30,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,2.31281,3,30,0.4
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,7.93828,3,30,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.73913,3,30,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.93649,3,30,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.06862,3,30,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,12.0889,3,30,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.60832,3,30,1.0
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,3.53343,3,28,0.2
instancias-tsplib,14,91,TABU_S,3727.0,3323,0.12157688835389709,1.84391,3,28,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.56788,3,28,0.4
instancias-tsplib,14,91,TABU_S,3381.0,3323,0.017454107733975325,2.14566,3,28,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.38321,3,28,0.6
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,2.55312,3,28,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.34681,3,28,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.91779,3,28,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,11.3956,3,28,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.36773,3,28,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,3.30351,3,26,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,1.7078,3,26,0.2
instancias-tsplib,14,91,TABU_A,3541.0,3323,0.06560337044839001,5.15392,3,26,0.4
instancias-tsplib,14,91,TABU_S,3381.0,3323,0.017454107733975325,2.05442,3,26,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.88086,3,26,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.45205,3,26,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.87794,3,26,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.66278,3,26,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.8746,3,26,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.16245,3,26,1.0
instancias-tsplib,14,91,TABU_A,3749.0,3323,0.1281974119771291,3.06102,3,24,0.2
instancias-tsplib,14,91,TABU_S,3814.0,3323,0.14775804995486005,1.54657,3,24,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,4.70442,3,24,0.4
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.85543,3,24,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.39106,3,24,0.6
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,2.20028,3,24,0.6
instancias-tsplib,14,91,TABU_A,3323.0,3323,0.0,7.93468,3,24,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.47684,3,24,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.71176,3,24,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.86777,3,24,1.0
instancias-tsplib,14,91,TABU_A,3651.0,3323,0.09870598856455011,2.77474,3,22,0.2
instancias-tsplib,14,91,TABU_S,3722.0,3323,0.12007222389407163,1.46196,3,22,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.37553,3,22,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.70039,3,22,0.4
instancias-tsplib,14,91,TABU_A,3382.0,3323,0.017755040625940414,5.93875,3,22,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.03667,3,22,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.41701,3,22,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.29519,3,22,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.06969,3,22,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.69622,3,22,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,2.55295,3,20,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.32583,3,20,0.2
instancias-tsplib,14,91,TABU_A,3700.0,3323,0.1134517002708396,3.94446,3,20,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.58486,3,20,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.49585,3,20,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.83483,3,20,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.73411,3,20,0.8
instancias-tsplib,14,91,TABU_S,3323.0,3323,0.0,2.12368,3,20,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.34845,3,20,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.45329,3,20,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.34744,3,18,0.2
instancias-tsplib,14,91,TABU_S,3686.0,3323,0.10923863978332832,1.20581,3,18,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.58706,3,18,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.42342,3,18,0.4
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,4.94749,3,18,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.66312,3,18,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.05589,3,18,0.8
instancias-tsplib,14,91,TABU_S,3346.0,3323,0.006921456515197111,1.85515,3,18,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.38785,3,18,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.15859,3,18,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,2.06066,3,16,0.2
instancias-tsplib,14,91,TABU_S,3655.0,3323,0.09990972013241048,1.04598,3,16,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,3.11884,3,16,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.27256,3,16,0.4
instancias-tsplib,14,91,TABU_A,3404.0,3323,0.024375564249172435,4.38375,3,16,0.6
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.52836,3,16,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.33365,3,16,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.70132,3,16,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.66475,3,16,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.9028,3,16,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.83995,3,14,0.2
instancias-tsplib,14,91,TABU_S,3651.0,3323,0.09870598856455011,0.916515,3,14,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,2.77056,3,14,0.4
instancias-tsplib,14,91,TABU_S,3442.0,3323,0.03581101414384592,1.12878,3,14,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,3.88112,3,14,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.31603,3,14,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,4.67851,3,14,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.4807,3,14,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.67744,3,14,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.73551,3,14,1.0
instancias-tsplib,14,91,TABU_A,3951.0,3323,0.18898585615407765,1.57509,3,12,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,0.812926,3,12,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.40292,3,12,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,0.976546,3,12,0.4
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,3.28854,3,12,0.6
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.14148,3,12,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.99086,3,12,0.8
instancias-tsplib,14,91,TABU_S,3359.0,3323,0.010833584110743304,1.25427,3,12,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.8008,3,12,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.46381,3,12,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.33457,3,10,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,0.684365,3,10,0.2
instancias-tsplib,14,91,TABU_A,3643.0,3323,0.09629852542882937,1.9975,3,10,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.79049,3,10,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.77452,3,10,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.956028,3,10,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.42838,3,10,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.01967,3,10,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.10772,3,10,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.21915,3,10,1.0
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,1.03419,3,8,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.539608,3,8,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.62311,3,8,0.4
instancias-tsplib,14,91,TABU_S,3442.0,3323,0.03581101414384592,0.656166,3,8,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.2113,3,8,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.77138,3,8,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.75069,3,8,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.86692,3,8,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.33749,3,8,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.969715,3,8,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.814706,3,6,0.2
instancias-tsplib,14,91,TABU_S,3859.0,3323,0.1613000300932892,0.423979,3,6,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.2304,3,6,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.506598,3,6,0.4
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.67583,3,6,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.587169,3,6,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.07829,3,6,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.651763,3,6,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.52564,3,6,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.75763,3,6,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.552047,3,4,0.2
instancias-tsplib,14,91,TABU_S,3643.0,3323,0.09629852542882937,0.293576,3,4,0.2
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.821719,3,4,0.4
instancias-tsplib,14,91,TABU_S,3439.0,3323,0.03490821546795065,0.341448,3,4,0.4
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.11789,3,4,0.6
instancias-tsplib,14,91,TABU_S,3381.0,3323,0.017454107733975325,0.3991,3,4,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.3994,3,4,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.447215,3,4,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.68698,3,4,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.515565,3,4,1.0
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.304556,3,2,0.2
instancias-tsplib,14,91,TABU_S,3881.0,3323,0.1679205537165212,0.162548,3,2,0.2
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.440869,3,2,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.18473,3,2,0.4
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.593432,3,2,0.6
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.21347,3,2,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.727084,3,2,0.8
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.233744,3,2,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.877106,3,2,1.0
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.271044,3,2,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,3.91587,2,30,0.2
instancias-tsplib,14,91,TABU_S,3721.0,3323,0.11977129100210653,1.96555,2,30,0.2
instancias-tsplib,14,91,TABU_A,3551.0,3323,0.06861269936804093,5.99177,2,30,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.26302,2,30,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.00376,2,30,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.68919,2,30,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.02,2,30,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.04408,2,30,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,12.1573,2,30,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.52216,2,30,1.0
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.61222,2,28,0.2
instancias-tsplib,14,91,TABU_S,3881.0,3323,0.1679205537165212,1.82322,2,28,0.2
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.43334,2,28,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,2.11696,2,28,0.4
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,7.6091,2,28,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.55387,2,28,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.64415,2,28,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.89711,2,28,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,11.3483,2,28,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.37857,2,28,1.0
instancias-tsplib,14,91,TABU_A,3846.0,3323,0.157387902497743,3.41332,2,26,0.2
instancias-tsplib,14,91,TABU_S,3686.0,3323,0.10923863978332832,1.7029,2,26,0.2
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,5.19627,2,26,0.4
instancias-tsplib,14,91,TABU_S,3359.0,3323,0.010833584110743304,2.02902,2,26,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.98244,2,26,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,2.3945,2,26,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.72319,2,26,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.65104,2,26,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.7643,2,26,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.08904,2,26,1.0
instancias-tsplib,14,91,TABU_A,3838.0,3323,0.15498043936202227,3.14942,2,24,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.58023,2,24,0.2
